0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.44343823194503784,0.0,0.2817075848579407,0.09605657309293747,0.4466882646083832,0.14304108917713165,0.5215371251106262,0.31455284357070923,0.0,0.20796479284763336,0.4777951240539551,0.5425727963447571,0.24636489152908325,0.6543688774108887,0.7794771194458008
0.14181485772132874,0.03747263550758362,0.3806000351905823,0.19378355145454407,0.22701366245746613,0.15409986674785614,0.4520227015018463,0.3760066628456116,0.0,0.0,0.0063242316246032715,0.27894264459609985,0.45761269330978394,0.6122653484344482,1.0
0.9037954807281494,0.0,0.07386723160743713,0.49031198024749756,0.23278595507144928,0.3121345639228821,0.6077086925506592,0.09373515844345093,0.0,0.22942471504211426,0.6910852193832397,0.11583858728408813,0.22449339926242828,0.19912198185920715,0.8844225406646729
0.7302570343017578,0.0,0.07534231245517731,0.641091525554657,0.38860806822776794,0.2596592307090759,0.9706963896751404,0.35819733142852783,0.0,0.47413766384124756,0.45742523670196533,0.41038191318511963,0.18745137751102448,0.8043711185455322,0.47728055715560913
0.6209676265716553,0.0,0.24062909185886383,0.4040316939353943,0.7728959321975708,0.08932250738143921,0.49859943985939026,0.2220235913991928,0.0,0.7708888053894043,0.0,0.25504249334335327,0.4420349597930908,0.5899749994277954,0.344795823097229
0.7961485385894775,0.0,0.3483339250087738,0.15795418620109558,0.0,0.3803883492946625,0.6540316939353943,0.4801609516143799,0.018039654940366745,0.35359975695610046,0.5576775074005127,0.3423503041267395,0.4149089455604553,0.2792162299156189,0.26462888717651367
0.8867797255516052,0.0,0.14740756154060364,0.43316876888275146,0.3115798532962799,0.2276356816291809,0.5058160424232483,0.0,0.0,0.35950857400894165,0.5498837232589722,0.03848457336425781,0.2913152575492859,0.20262591540813446,0.7221391797065735
0.5082782506942749,0.0,0.1622772067785263,0.6477448344230652,0.20500881969928741,0.5958689451217651,0.7689759731292725,0.2843659818172455,0.0,0.48965972661972046,0.4276733994483948,0.21608370542526245,0.25277018547058105,0.567509114742279,0.6452757120132446
0.6601139307022095,0.0,0.35342901945114136,0.0,0.315777063369751,0.14635425806045532,0.3083988130092621,0.0,0.20866304636001587,0.2780487537384033,0.8911596536636353,0.36222007870674133,0.20180779695510864,0.2760021686553955,0.5672964453697205
0.0,0.22288456559181213,0.1579439640045166,0.0,0.9325028657913208,0.0,1.0,0.544350266456604,0.4019869267940521,0.4974701404571533,0.6698288321495056,0.9763317108154297,0.34052157402038574,1.0,0.6080440282821655
