0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.5004046559333801,0.5494698882102966,0.1283884048461914,0.07646776735782623,0.38767221570014954,0.12469121068716049,0.0,0.0,0.25753307342529297,0.41962534189224243,0.4077399969100952,0.7187633514404297,0.0,0.5272477865219116,0.5417205095291138
0.7768115997314453,0.4618818759918213,0.0,0.29337072372436523,0.6376665830612183,0.38275274634361267,0.722813606262207,0.0,0.30808672308921814,0.6147794127464294,0.0,1.0,0.7612443566322327,0.5707253217697144,0.5314353704452515
0.7199997305870056,0.35427582263946533,0.6614511013031006,0.07074202597141266,0.5196751952171326,0.0,0.0,0.0,0.4160032272338867,0.36179661750793457,0.20094150304794312,0.837619423866272,0.0,0.12803900241851807,0.36287742853164673
0.3957679569721222,0.20483392477035522,0.9223893880844116,0.0,0.5488710999488831,0.07304088771343231,0.0,0.0,0.2815028429031372,0.0,0.5973711609840393,0.9994981288909912,0.0,0.30555063486099243,0.19388875365257263
0.8411332368850708,0.4157830774784088,0.715233325958252,0.07747630774974823,0.34222936630249023,0.0,0.0,0.0,0.19833379983901978,0.6205233931541443,0.4035983681678772,0.48522377014160156,0.0,0.3532665967941284,0.539393961429596
0.5680063962936401,0.5067678689956665,0.09747342765331268,0.317351371049881,0.43227458000183105,0.28424564003944397,0.0,0.0,0.6813501119613647,0.3337942957878113,0.3575592041015625,0.6255449056625366,0.0,0.2614249587059021,0.31891298294067383
0.7180603742599487,0.12488695979118347,0.6781508922576904,0.0,0.4586032032966614,0.012769341468811035,0.0,0.0,0.3896768093109131,0.27556750178337097,0.4594845175743103,0.8695105314254761,0.0,0.27214646339416504,0.2989490032196045
0.7790548801422119,0.42991337180137634,0.39993584156036377,0.3067655861377716,0.0,0.0,0.0,0.0,0.5618674755096436,0.42875686287879944,0.7555393576622009,0.5745190382003784,0.0,0.910699725151062,0.024655312299728394
0.0,0.41189104318618774,0.0,0.31995561718940735,0.7293596267700195,0.7310827374458313,0.1682887077331543,0.0,0.4154980182647705,1.0,0.6913148164749146,0.11668914556503296,0.33613693714141846,0.08894562721252441,1.0
0.14553934335708618,0.7142856121063232,0.0,0.14448782801628113,0.19911009073257446,0.4529534578323364,0.16829773783683777,0.0,0.6597973704338074,0.12656161189079285,0.6289756298065186,0.6748818755149841,0.0,0.5676164031028748,0.3749523162841797
0.44592171907424927,0.42721718549728394,0.6088237762451172,0.22352156043052673,0.28305020928382874,0.08164142072200775,0.0,0.0,0.33937302231788635,0.09900394082069397,0.7854993939399719,0.7018750905990601,0.0,0.744117259979248,0.07695379853248596
0.7063208818435669,0.8021138310432434,0.0,0.7461647391319275,0.8594882488250732,0.3670584559440613,0.36685672402381897,0.0,0.4798646569252014,0.0,0.29061758518218994,0.4093143939971924,0.09817670285701752,0.5926305055618286,0.022316426038742065
0.44382646679878235,0.37952721118927,0.6990361213684082,0.139882430434227,0.2940347194671631,0.07341906428337097,0.0,0.0,0.4349663257598877,0.20619718730449677,0.628103494644165,0.776760995388031,0.0,0.4729209542274475,0.19113484025001526
0.11767217516899109,0.6947575807571411,0.5558621883392334,0.0,0.10473132133483887,0.15851591527462006,0.0,0.0,0.03478658199310303,0.32121071219444275,1.0,0.37491780519485474,0.0,0.804268479347229,0.628738284111023
