0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.2829146385192871,0.0,0.3619273602962494,0.08193492144346237,0.0,0.35298556089401245,0.0,0.0,0.0,0.18255724012851715,0.18987499177455902,0.0,0.0941142737865448,0.0,0.43910759687423706,0.08319354057312012,0.32902991771698,0.0,0.0,0.14063265919685364,0.0,0.3416694700717926,0.0,0.0,0.038895756006240845,0.0,0.0,0.02237868309020996,0.0,0.0,0.0,0.0,0.22555884718894958,0.1034029871225357,0.0,0.0,0.2423320859670639,0.06011189520359039,0.0,0.0,0.0,0.0,0.0,0.0,0.2571547031402588,0.0,0.09716376662254333,0.0,0.08689182996749878,0.0,0.3502807915210724,0.0,0.23925283551216125,0.2687126398086548,0.0,0.09571287035942078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547616720199585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024062812328338623,0.0,0.09745191782712936,0.0,0.0,0.0,0.0014477372169494629,0.0889170914888382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15017059445381165,0.0,0.0,0.6387490630149841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875215321779251,0.0,0.05462409555912018,0.024034768342971802,0.0011089444160461426,0.0,0.0,0.18018686771392822,0.0,0.0,0.33893898129463196,0.0,0.0,0.0,0.5283573865890503,0.0,0.0,0.2673340439796448,0.0,0.0,0.0,0.0,0.0,0.0,0.2975175976753235,0.0,0.0,0.0,0.0,0.0,0.14921168982982635,0.0,0.19619007408618927,0.0,0.011777713894844055,0.0,0.0945112332701683,0.0,0.0,0.0,0.0,0.15039114654064178,0.0,0.0,0.27442023158073425
0.0,0.08287829160690308,0.3399956226348877,0.0,0.0,0.4655369222164154,0.0,0.0,0.0,0.0,0.5074013471603394,0.0,0.40976637601852417,0.4747539758682251,0.0,0.0,0.7211310267448425,0.0,0.0,0.11323621869087219,0.3338748514652252,0.0,0.0,0.0,0.0,0.0,0.0,0.16712215542793274,0.5077265501022339,0.3405264914035797,0.036913737654685974,0.0,0.030556660145521164,0.32315999269485474,0.4089791774749756,1.0,0.08057500422000885,0.32058191299438477,0.48688429594039917,1.0,0.24068887531757355,0.0,0.19455857574939728,0.0,1.0,0.0,0.0,0.3903965950012207,0.28515106439590454,0.0,0.0,0.0,1.0,0.13654665648937225,0.0,0.573075532913208,0.0,0.5580578446388245,0.386135071516037,0.09393226355314255,0.6670853495597839,0.7553799152374268,0.0,0.15276148915290833,0.0,1.0,0.0,0.0,0.20990316569805145,0.0,0.0,0.0,0.10785529017448425,0.18156786262989044,0.0,0.0,0.0,0.0,0.0,0.013776123523712158,0.0,0.14009317755699158,0.6314085721969604,0.0,1.0,0.062145382165908813,0.0,0.0,0.0,0.0,0.0,0.40828049182891846,0.5133998990058899,0.2955682873725891,0.15076106786727905,0.0,0.3090081810951233,0.17392349243164062,0.0,0.7060281038284302,0.23860467970371246,1.0,0.5716109275817871,0.19851091504096985,0.17998352646827698,0.5898826122283936,0.9271615743637085,0.5363668203353882,0.638994574546814,0.5614543557167053,0.22031597793102264,0.0,0.09007737040519714,0.0,0.4373759329319,0.0,0.0,0.44013234972953796,0.5807105898857117,0.0,0.00260750949382782,0.0,0.0,0.3780628442764282,0.0,0.12806947529315948,0.4368544816970825,0.0,0.0,0.4345991015434265,0.26169559359550476,0.0,0.0,0.17828917503356934,0.5445448756217957,0.40184861421585083,0.4776531159877777,0.3249174952507019,0.11181573569774628,0.3978947103023529,0.43011194467544556,0.0,0.3978509306907654,0.1738513708114624,0.0,0.21092110872268677,0.5804895162582397,0.0,0.0,0.0
0.0,0.6784222722053528,0.6963456869125366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.515749990940094,0.0,0.5711989402770996,0.3688547611236572,0.0,0.0,0.8484141230583191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730295330286026,0.5666795969009399,0.04045543074607849,0.0,0.6173644065856934,0.35737648606300354,0.0,0.5142270922660828,0.01604922115802765,1.0,0.38689255714416504,0.19886605441570282,0.03251230716705322,1.0,0.11064667999744415,0.3329252004623413,0.11820466816425323,0.0,1.0,0.0,0.0,0.8117413520812988,0.39060327410697937,0.0,0.0,0.2283136546611786,1.0,0.3671926259994507,0.0,0.9623868465423584,0.0,0.916616678237915,0.7840218544006348,0.5112645626068115,0.8322663307189941,0.8931324481964111,0.37739482522010803,0.5661433339118958,0.0,1.0,0.0,0.0,0.7881280183792114,0.0,0.0,0.2365206629037857,0.715058445930481,0.35364872217178345,0.0,0.0,0.0,0.0,0.0,0.12290555238723755,0.4606516361236572,0.13285553455352783,0.3869466185569763,0.0,1.0,0.4824243187904358,0.0,0.8822833895683289,0.0,0.0,0.0,0.7833294868469238,0.09855017066001892,0.2123146653175354,0.3722582161426544,0.0,0.7050235867500305,0.0,0.15551981329917908,0.7517412304878235,0.5157132744789124,1.0,0.47627320885658264,0.24732133746147156,0.37483468651771545,0.06549477577209473,1.0,0.6955127120018005,0.687019944190979,0.7260344624519348,0.47749215364456177,0.05793491005897522,0.0,0.023834168910980225,0.16200917959213257,0.0,0.0,0.7767922878265381,0.7162321209907532,0.06065790355205536,0.21682099997997284,0.22733071446418762,0.0,0.510636568069458,0.0,0.25783002376556396,0.6691574454307556,0.0,0.0,0.35414746403694153,0.669907808303833,0.0,0.0,0.8145955204963684,1.0,1.0,0.39726075530052185,0.787564754486084,0.0,0.6718755960464478,1.0,0.0,0.8328723311424255,0.7670014500617981,0.0,0.3317837417125702,0.427194744348526,0.0,0.0,0.0
0.0,0.779388427734375,0.19860519468784332,0.0,0.0,0.24249884486198425,0.0,0.0,0.20898213982582092,0.0,0.41473615169525146,0.11452622711658478,0.5184895396232605,0.2741614580154419,0.0,0.0,0.5714905261993408,0.0,0.0,0.2609163224697113,0.19293805956840515,0.020166784524917603,0.0,0.0,0.0,0.0,0.0,0.6154952049255371,0.2552225887775421,0.0,0.7171237468719482,0.0,0.2946719825267792,0.24408027529716492,0.19789457321166992,0.9510947465896606,0.5516272187232971,0.0,0.18060818314552307,1.0,0.0,0.3938256502151489,0.0,0.0,1.0,0.0,0.1136317327618599,0.7702245712280273,0.18068987131118774,0.0,0.0,0.11133768409490585,1.0,0.4304693341255188,0.0,0.20235610008239746,0.07326152920722961,1.0,0.7380976676940918,0.3792578876018524,0.7073423266410828,0.5656923055648804,0.5581473112106323,0.47571706771850586,0.0,1.0,0.0,0.0,0.6075358390808105,0.14856714010238647,0.41816067695617676,0.0,0.22253021597862244,0.5055645704269409,0.0,0.0,0.0,0.0,0.0,0.0,0.04087132215499878,0.0,1.0,0.0,1.0,0.2842804789543152,0.20739908516407013,0.2177422046661377,0.0,0.0,0.0,0.9973374605178833,0.16720080375671387,0.2083565890789032,0.0,0.0,1.0,0.0,0.013086974620819092,0.6258891224861145,0.41192173957824707,1.0,0.5353696346282959,0.0,0.0,0.16330018639564514,1.0,0.2981235384941101,0.837602972984314,0.4574774503707886,0.6017738580703735,0.32122504711151123,0.0,0.0,0.0,0.0,0.0,0.1718480885028839,0.0,0.0,0.007741823792457581,0.194564551115036,0.0,0.9909838438034058,0.0,0.6341026425361633,0.6079998016357422,0.0,0.0,0.5925469398498535,0.34021320939064026,0.0,0.0,0.6617868542671204,1.0,0.7266077995300293,0.055773377418518066,0.8070697784423828,0.15442104637622833,0.22009268403053284,1.0,0.0,0.8003034591674805,0.9040746688842773,0.0,0.0,0.44054266810417175,0.0,0.0,0.0
0.0,0.2186291366815567,0.23624548316001892,0.0,0.0,0.3633785545825958,0.0,0.0,0.0,0.0,0.37174466252326965,0.0,0.1820146143436432,0.3376486003398895,0.0,0.0,0.4129236042499542,0.0,0.0,0.0,0.24374744296073914,0.0,0.0,0.0,0.0,0.0,0.0,0.07297608256340027,0.4207575023174286,0.28857487440109253,0.0,0.0,0.0,0.09236088395118713,0.2852816879749298,0.9497772455215454,0.0,0.2610809803009033,0.49564310908317566,0.6067990064620972,0.19607354700565338,0.0,0.19263486564159393,0.0,1.0,0.0,0.0,0.2598128616809845,0.24898776412010193,0.0,0.0,0.0,1.0,0.2081519067287445,0.0,0.533020555973053,0.0,0.1888803243637085,0.18298956751823425,0.14557021856307983,0.48992055654525757,0.5007631778717041,0.0,0.28491467237472534,0.0,1.0,0.0,0.0,0.1788862645626068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048613548278808594,0.0675395205616951,0.49568283557891846,0.0,0.6736883521080017,0.0,0.0,0.0,0.0,0.0,0.0,0.051277220249176025,0.37770774960517883,0.053051672875881195,0.0,0.0,0.04254409670829773,0.0,0.0,0.5243601202964783,0.3991226553916931,0.8931713104248047,0.4094107449054718,0.1741233766078949,0.0,0.4087575674057007,0.6012563109397888,0.258212149143219,0.5065476298332214,0.48580843210220337,0.06661875545978546,0.0,0.13273242115974426,0.0,0.3209471106529236,0.0,0.0,0.09653046727180481,0.3931317925453186,0.0,0.11054764688014984,0.0,0.0,0.28595033288002014,0.0,0.1383730173110962,0.26518774032592773,0.0,0.0,0.38774657249450684,0.2051135003566742,0.0,0.0,0.0,0.18024298548698425,0.31881144642829895,0.2917802631855011,0.154655322432518,0.0,0.4616268277168274,0.20069853961467743,0.0,0.47811585664749146,0.015116266906261444,0.0,0.19449231028556824,0.43057751655578613,0.0,0.0,0.1372963786125183
0.0,0.4765385091304779,0.008071385324001312,0.5769914388656616,0.42072635889053345,0.11896884441375732,0.7966504096984863,0.0,0.0,0.10832686722278595,0.1423884630203247,0.39285147190093994,0.0,0.0,0.0,0.0,0.0,0.0,0.2627427279949188,0.0,0.03911396861076355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387075573205948,0.21860435605049133,0.0,0.0,0.0,0.0,0.05223247408866882,0.5267919301986694,0.0,0.09629347175359726,0.5497686862945557,0.0,0.15740402042865753,0.0,0.2550901472568512,0.5909936428070068,0.5368355512619019,0.2869441509246826,0.0,0.0,0.2173687219619751,0.0,0.0,0.0,0.23556599020957947,0.36818230152130127,0.0,0.3819309175014496,0.0,0.0,0.0,0.25178414583206177,0.11103945970535278,0.0,0.0,0.5204519033432007,0.0,0.0,0.0,0.0,0.12526647746562958,0.0,0.0,0.0,0.0,0.0,0.24630704522132874,0.0,0.07039222121238708,0.32023388147354126,0.041363008320331573,0.0,0.12598636746406555,0.0,0.15197739005088806,0.0,0.0,0.0,0.0,0.0,0.17311027646064758,0.005280911922454834,0.0,0.0,0.11354514956474304,0.0,0.0,0.22622670233249664,0.0,0.0,0.0,0.11806444078683853,0.6948117017745972,0.0,0.0,0.1255159080028534,0.0,0.06789976358413696,0.0,0.0,0.26459968090057373,0.25472697615623474,0.0,0.0,0.2569025754928589,0.0,0.01603076606988907,0.050100177526474,0.040341466665267944,0.0,0.0,0.0,0.30230581760406494,0.0,0.0,0.061097949743270874,0.20305059850215912,0.10964268445968628,0.0,0.0,0.0,0.19833701848983765,0.010714024305343628,0.0,0.0,0.0,0.0,0.06203716993331909,0.0,0.0,0.0,0.6539357900619507,0.0,0.41430917382240295,0.6135562062263489,0.0,0.0,0.10421466082334518,0.11991852521896362,0.4393734335899353,0.0,0.7526434659957886
0.0,0.48002177476882935,0.0,0.0,0.0,0.0,0.0,0.0,0.013815268874168396,0.0,0.49090760946273804,0.37400949001312256,0.1040111780166626,0.04071812331676483,0.0,0.0,0.2026136964559555,0.0,0.0,0.09179946780204773,0.2855556309223175,0.009612604975700378,0.0,0.0,0.0,0.0,0.0,0.18446508049964905,0.4473482370376587,0.07444239407777786,0.14349541068077087,0.0,0.42710942029953003,0.0,0.40290242433547974,0.5720477104187012,0.026436403393745422,0.0,0.4920407235622406,0.979809045791626,0.0,0.0,0.023458417505025864,0.0,0.8188469409942627,0.1478005200624466,0.1984902024269104,0.37153759598731995,0.22331401705741882,0.0,0.0,0.0,0.955288290977478,0.37182605266571045,0.0,0.0,0.20883634686470032,0.9241687655448914,0.1796347200870514,0.19276964664459229,0.5375673770904541,0.23033016920089722,0.17065654695034027,0.2268548309803009,0.0,0.39137446880340576,0.0,0.0,0.3426995277404785,0.09547090530395508,0.1376388967037201,0.0,0.0,0.07535748183727264,0.0,0.0,0.0,0.0,0.15788814425468445,0.0,0.0,0.0,1.0,0.3918793499469757,0.12437711656093597,0.0,0.0,0.0,0.0,0.0,0.0,0.5018176436424255,0.36337459087371826,0.14070722460746765,0.0,0.0,0.6217330694198608,0.0,0.0,0.4681582450866699,0.24223263561725616,0.6080031394958496,0.31779152154922485,0.0,0.0,0.4397277534008026,1.0,0.13338637351989746,0.848482608795166,0.16953541338443756,0.3801040053367615,0.0,0.2428818643093109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351893603801727,0.8117930293083191,0.005983725190162659,0.45200061798095703,0.27121028304100037,0.0,0.0,0.3891753852367401,0.0,0.0,0.0,0.0,0.2746813893318176,0.16743634641170502,0.11996939778327942,0.500370442867279,0.24907679855823517,0.2568337917327881,0.6991246938705444,0.0,0.5413203239440918,0.31758102774620056,0.0,0.0,0.46330517530441284,0.0,0.0,0.0
0.0,0.40620478987693787,0.07096756994724274,0.3385792076587677,0.0,0.0,0.0,0.0,0.0,0.0,0.1383925974369049,0.08645256608724594,0.0,0.19502246379852295,0.0,0.529140293598175,0.2254837453365326,0.297480970621109,0.0,0.0,0.1052233874797821,0.0,0.33886539936065674,0.0,0.0,0.04592493176460266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42329591512680054,0.016337931156158447,0.0,0.0,0.2715666592121124,0.0,0.3655264377593994,0.0,0.0,0.0,0.0,0.0,0.14419826865196228,0.0,0.254107803106308,0.0,0.0,0.0,0.4513470232486725,0.0,0.2622111737728119,0.12748342752456665,0.0,0.03245096281170845,0.0,0.0,0.0,0.0,0.0,0.043574001640081406,0.0,0.0,0.06440554559230804,0.0,0.47457748651504517,0.025370217859745026,0.0,0.0665195882320404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14022871851921082,0.0,0.03831589221954346,0.0,0.25537028908729553,0.0,0.08696770668029785,0.0,0.0,0.0,0.0,0.0,0.06712977588176727,0.0,0.0,0.35456568002700806,0.0,0.0,0.0,0.0,0.0,0.45282304286956787,0.0,0.0,0.0,0.06895262002944946,0.0,0.10485000908374786,0.00832870602607727,0.12092015892267227,0.0,0.0,0.016071587800979614,0.0,0.0,0.11577008664608002,0.0,0.0,0.0,0.5459960103034973,0.0,0.0,0.13996659219264984,0.035723090171813965,0.0,0.0,0.0,0.0,0.0,0.38990259170532227,0.0,0.0,0.0,0.0,0.22654664516448975,0.37330132722854614,0.0,0.30704307556152344,0.0,0.0,0.1850816160440445,0.0,0.0,0.16940873861312866,0.0,0.026509344577789307,0.13558413088321686,0.0,0.007254123687744141,0.0
0.0,0.26204848289489746,0.024443194270133972,0.27704930305480957,0.014221377670764923,0.0,0.2099134922027588,0.0,0.0,0.0,0.22822418808937073,0.13896752893924713,0.0,0.121909499168396,0.0,0.5002574920654297,0.17196409404277802,0.34675171971321106,0.0,0.0,0.15315116941928864,0.0,0.30606287717819214,0.0,0.0,0.09566506743431091,0.0,0.0,0.03100736439228058,0.0,0.0,0.0,0.0,0.28928011655807495,0.1280914545059204,0.0,0.0,0.2516738772392273,0.04425853490829468,0.05375048518180847,0.0,0.0,0.0,0.0,0.0,0.1679251790046692,0.0,0.1457533985376358,0.0,0.0,0.0,0.35689547657966614,0.0,0.22746285796165466,0.1855878233909607,0.0,0.11299732327461243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5213304162025452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417941302061081,0.0,0.0,0.0,0.027028203010559082,0.08363865315914154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770380437374115,0.0,0.0,0.5503069758415222,0.0,0.0,0.0,0.0,0.0,0.15777045488357544,0.0,0.0,0.0,0.22557666897773743,0.0,0.14370553195476532,0.06837275624275208,0.022642865777015686,0.0,0.0,0.14679820835590363,0.0,0.0,0.2635219991207123,0.0,0.0,0.0,0.5556591749191284,0.0,0.0,0.24880844354629517,0.0,0.0,0.0,0.0,0.0,0.0,0.29977601766586304,0.0,0.0,0.0,0.0,0.0,0.1903606355190277,0.0,0.2629905343055725,0.0,0.008535981178283691,0.0,0.003496430814266205,0.0,0.0,0.0,0.0,0.18947014212608337,0.0,0.0,0.19580316543579102
0.0,0.12435144186019897,0.22514913976192474,0.6279321908950806,0.609890878200531,0.0,0.9747707843780518,0.0,0.0,0.0,0.009576380252838135,0.0,0.0,0.2814181447029114,0.0,0.042961087077856064,0.11460453271865845,0.26876938343048096,0.009073466062545776,0.0,0.023193776607513428,0.0,0.28719472885131836,0.0,0.0,0.0,0.20148248970508575,0.0,0.0,0.0,0.0,0.3204861581325531,0.0,0.4095167815685272,0.0,0.0,0.0,0.9187328219413757,0.04975813627243042,0.0,0.0,0.0,0.09911854565143585,0.8403865098953247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750433385372162,0.0,0.13196417689323425,0.33488380908966064,0.4533485472202301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568549454212189,0.0,0.7614217400550842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27561718225479126,0.0,0.0,0.43548089265823364,0.16472157835960388,0.0,0.0,0.12463299930095673,0.0,0.0,0.0,0.1824832260608673,0.10827964544296265,0.0,0.0,0.07160893082618713,0.0,0.0,0.605380654335022,0.0,0.27980566024780273,0.0,0.0,0.0,0.0,0.0,0.18697324395179749,0.0,0.03824728727340698,0.0,0.04563407599925995,0.0,0.2649812400341034,0.0,0.0,0.06037738919258118,0.11638841032981873,0.2121286392211914,0.0806947648525238,0.0,0.0,0.0,0.5776675343513489,0.1681566834449768,0.0,0.04045671224594116,0.0,0.0,0.0,0.0,0.0,0.4341404438018799,0.23679782450199127,0.0,0.0,0.0,0.0,0.0,0.2741694748401642,0.0,0.0,0.0,0.2872258424758911,0.0,0.025732316076755524,0.0,0.0,0.0,0.3771474063396454,0.029180675745010376,0.0,0.0,0.764626145362854
